"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "txPower" "measurement" "location"
680.36 1544795597 6030.17 51.46958007 7.47584081 163.53 14.82 0 93.5 1 -99 -12 -7 6 43 94 29908736 249 67 0.1 2.10527 35 14.625 "1544794917" "suburban"
690.53 1544795607 6173.97 51.46962875 7.47785706 165.64 13.07 0 80.57 1 -100 -12 -1 6 43 25 28371200 68 68 0.5 7.79727 39 19.6406 "1544794917" "suburban"
701.37 1544795618 6254.81 51.46981423 7.47896683 169.32 0.83 0 75.73 1 -87 -7 9 9 50 8 26378497 496 69 4 24.4836 52 15.1094 "1544794917" "suburban"
730.96 1544795648 6296.91 51.46995628 7.47973418 172.26 9.33 0.21 71.56 1 -82 -8 15 10 56 8 26378497 496 72 3 26.6371 53 10.8594 "1544794917" "suburban"
742.34 1544795659 6423.65 51.47031597 7.48141675 173.8 7.53 0 76.37 1 -86 -9 1 6 52 8 26378497 496 73 7 24.7897 51 19.7188 "1544794917" "suburban"
754.63 1544795671 6550.65 51.46927269 7.48207813 171.04 9.41 0 166.62 1 -91 -10 7 11 49 8 26378497 496 74 8 14.2317 48 11.7188 "1544794917" "suburban"
772.37 1544795689 6592.62 51.46883356 7.48223138 172.09 6.41 0 170.46 1 -92 -8 7 9 48 8 29913344 432 76 8 27.61 39 18.8594 "1544794917" "suburban"
782.93 1544795700 6679.07 51.46803651 7.48258214 171.11 6.98 -0.24 167.17 1 -94 -11 2 5 48 8 29913344 432 77 8 22.1147 38 18.5 "1544794917" "suburban"
791.61 1544795708 6745.85 51.46747368 7.48275184 169.94 10.51 0 173.52 1 -95 -9 12 12 46 8 29913344 432 78 5 25.3485 39 17.3281 "1544794917" "suburban"
801.21 1544795718 6880.49 51.46619518 7.48243806 167.14 15.63 0 196.71 1 -91 -6 14 12 47 8 29913344 432 79 4 27.3271 47 19.5 "1544794917" "suburban"
812.44 1544795729 7051.64 51.46479239 7.48141707 166.23 15.46 0 200.08 1 -83 -6 11 11 55 8 29913344 432 80 9 29.9128 40 11.4844 "1544794917" "suburban"
821.99 1544795739 7187.66 51.46358325 7.48082559 171.45 13.11 -0.12 195.68 1 -77 -6 24 15 60 1 29913346 433 81 8 32.9388 40 2.26563 "1544794917" "suburban"
830.16 1544795747 7291.86 51.46269048 7.48042043 173.11 10.75 0 195.75 1 -71 -6 22 15 61 1 29913346 433 82 0.1 4.93829 38 -4.875 "1544794917" "suburban"
842.1 1544795759 7336.73 51.46235991 7.48027847 173.91 0 0 195 1 -84 -7 21 15 53 1 29913346 433 83 8 31.2195 44 14.3125 "1544794917" "suburban"
851.63 1544795768 7336.73 51.46235991 7.48027847 173.87 0 0 195 1 -79 -6 25 15 56 1 29913346 433 84 6 29.8693 36 6.75 "1544794917" "suburban"
861.01 1544795778 7343.63 51.46224492 7.48021662 173.96 1.73 -0.02 197.43 1 -83 -5 19 12 52 1 29913346 433 85 3 24.565 46 9.82031 "1544794917" "suburban"
870.8 1544795788 7352.1 51.46220407 7.48019353 174.11 0 0 196.09 1 -85 -6 19 12 54 1 29913346 433 86 2 20.6452 46 4.75 "1544794917" "suburban"
882.63 1544795799 7352.1 51.46220407 7.48019353 174.27 0 0 194.02 1 -86 -6 19 12 48 1 29913346 433 87 8 24.7966 44 15.2188 "1544794917" "suburban"
892.5 1544795809 7411.04 51.46205525 7.48097424 171.96 10.54 0 90.49 1 -87 -6 22 9 50 1 29913346 433 88 10 32.6397 45 16.3281 "1544794917" "suburban"
900.33 1544795817 7501.21 51.46204315 7.48233113 173.46 11.71 0 91.12 1 -75 -8 16 11 63 1 29913346 433 89 0.1 2.75863 46 4.5 "1544794917" "suburban"
910.39 1544795827 7601.12 51.46204408 7.48382353 175.11 8.88 0 73.52 1 -95 -7 25 9 44 2 29913345 434 90 0.5 10.3896 39 18.0938 "1544794917" "suburban"
921.94 1544795839 7716.98 51.46110674 7.48445567 179.01 13.35 0.39 173.13 1 -82 -7 14 13 56 2 29913345 434 91 7 29.4737 41 8.71875 "1544794917" "suburban"
935.24 1544795852 7896.33 51.45947175 7.48426259 189.55 15.8 0 190.59 1 -92 -9 4 7 48 2 29913345 434 92 10 15.361 44 16.0469 "1544794917" "suburban"
940.54 1544795857 7977.71 51.45882566 7.48404973 191.74 14.78 0 191.19 1 -99 -10 2 4 42 2 29913345 434 93 0.5 7.42115 39 20.3125 "1544794917" "suburban"
953.26 1544795870 8178.09 51.45697748 7.48345728 201.02 17.43 0 190.29 1 -90 -8 3 12 49 7 28371200 68 94 7 17.6156 50 16.4531 "1544794917" "suburban"
963.44 1544795880 8347.62 51.45548757 7.48321713 209.91 17.31 0 179.68 1 -95 -11 -2 9 48 7 28371200 68 95 9 21.7064 91 18.6406 "1544794917" "suburban"
971.07 1544795888 8476.19 51.45426153 7.48377437 217.96 17.68 0.23 157.84 1 -87 -8 32 11 53 5 28371202 67 96 2 15.2672 45 13.9219 "1544794917" "suburban"
980.58 1544795897 8640.61 51.45319469 7.48533529 223.8 18.12 0 132.97 1 -83 -8 29 13 57 5 28371202 67 97 1 14.6789 46 6.875 "1544794917" "suburban"
990.65 1544795907 8820.67 51.45203647 7.48707369 233.48 18.8 0 147.31 1 -88 -9 25 8 53 5 28371202 67 98 1 13.0506 47 14.8438 "1544794917" "suburban"
9.94 1545055965 79.87 51.49052019 7.41376481 165.82 11.63 -0.03 77.91 1 -88 -9 11 12 52 7 26385408 95 0 0.1 3.33335 42 15.1875 "1545055955" "suburban"
22.61 1545055977 234.41 51.49070513 7.41586339 159.92 11.8 0 87.4 1 -89 -6 24 15 47 7 26385408 95 1 10 28.7047 55 16.4688 "1545055955" "suburban"
31.42 1545055986 285.6 51.49062476 7.41665253 157.71 0.46 0 102.08 1 -86 -8 24 12 53 4 29391105 167 2 6 28.3186 49 14.8125 "1545055955" "suburban"
42.95 1545055998 285.88 51.49062476 7.41665253 157.57 0 0 102.08 1 -84 -7 35 15 54 4 29391105 167 3 10 25.3165 64 12.875 "1545055955" "suburban"
49.89 1545056005 290.97 51.49060291 7.41691227 155.72 6.6 0.89 96.55 1 -83 -6 23 11 54 4 29391105 167 4 0.1 4.10258 66 15.2656 "1545055955" "suburban"
60.24 1545056015 396.56 51.48971975 7.41750859 154.18 15.24 0 166.39 1 -82 -5 12 12 54 4 29391105 167 5 1 15.0376 49 9 "1545055955" "suburban"
70.77 1545056026 559.11 51.48835287 7.41773948 154.33 15.68 0 180.55 1 -89 -6 19 11 48 4 29391105 167 6 2 14.8423 45 14.875 "1545055955" "suburban"
80.59 1545056035 708.14 51.487088 7.41828589 144.92 14.37 0 137.29 1 -99 -8 1 6 38 10 28365056 222 7 1 8.81057 55 20.6875 "1545055955" "suburban"
91.87 1545056047 850.36 51.48581595 7.41854363 140.77 11.25 0.61 178.05 1 -97 -6 15 15 40 10 28365056 222 8 4 15.2672 60 19.375 "1545055955" "suburban"
104.78 1545056060 997.92 51.484622 7.4189724 147.76 12.38 0 183.02 1 -94 -7 11 15 43 11 29391105 167 9 5 7.91609 46 17.4688 "1545055955" "suburban"
110.57 1545056065 1077.78 51.48395303 7.41846119 151.59 14.18 0 210.34 1 -101 -9 4 10 39 8 28365056 222 10 1 9.26999 65 20.0156 "1545055955" "suburban"
131.68 1545056087 1353.98 51.48175185 7.41669523 154.89 8.15 0 200.56 1 -87 -10 15 15 55 8 28365056 222 12 3 12.5523 90 16.6719 "1545055955" "suburban"
139.86 1545056095 1365.83 51.48165201 7.4166412 154.97 0 0 202.87 1 -90 -12 7 8 54 8 28365056 222 13 0.1 4.54547 48 14.7813 "1545055955" "suburban"
152.84 1545056108 1365.83 51.48165201 7.4166412 155.27 0 0 202.87 1 -89 -11 7 12 53 8 28365056 222 14 9 23.5988 53 19.25 "1545055955" "suburban"
161.44 1545056116 1365.83 51.48165201 7.4166412 155.4 0 0 202.87 1 -90 -11 1 9 53 8 28365056 222 15 5 24.6457 50 11.2188 "1545055955" "suburban"
172.08 1545056127 1365.83 51.48162914 7.41660007 155.73 0 0 197.44 1 -91 -12 7 8 53 8 28365056 222 16 8 28.281 59 19.7344 "1545055955" "suburban"
181.53 1545056136 1365.83 51.48169589 7.41659651 155 0 0 156.07 1 -90 -11 7 9 53 8 28365056 222 17 6 26.9512 49 19.0938 "1545055955" "suburban"
189.84 1545056145 1365.83 51.48163274 7.4165795 154.97 0 0 156.07 1 -92 -11 10 7 51 8 28365056 222 18 0.1 5.22878 51 15.4531 "1545055955" "suburban"
201.84 1545056157 1365.83 51.48164028 7.41660887 155.2 0 0 156.07 1 -90 -11 8 7 52 8 28365056 222 19 7 27.7502 67 18.5469 "1545055955" "suburban"
212.99 1545056168 1365.83 51.48162539 7.4166227 155.19 0 0 156.07 1 -91 -11 11 6 54 8 28365056 222 20 10 24.6837 53 17.7344 "1545055955" "suburban"
222.62 1545056177 1365.83 51.4816247 7.41662958 155.44 0 0 156.07 1 -90 -11 9 10 53 8 28365056 222 21 8 23.3918 67 18.9688 "1545055955" "suburban"
232.45 1545056187 1365.83 51.48164393 7.41664005 155.67 0 0 156.07 1 -94 -11 9 9 49 8 28365056 222 22 10 29.5967 49 19.9844 "1545055955" "suburban"
240.14 1545056195 1365.83 51.48165728 7.41670555 155.91 0 0 156.07 1 -91 -11 8 7 52 8 28365056 222 23 0.1 1.99502 72 15.2344 "1545055955" "suburban"
251.93 1545056207 1397.8 51.48147061 7.41717869 153.58 11.4 0.91 83.07 1 -85 -9 4 9 55 5 28365057 224 24 8 30.3461 44 14.7656 "1545055955" "suburban"
262.37 1545056217 1541.2 51.48160551 7.41932881 148.8 15.85 0 86.09 1 -87 -9 1 5 53 5 28365057 224 25 8 24.2332 42 16.2188 "1545055955" "suburban"
273.28 1545056228 1723.06 51.48182255 7.42200353 141.7 17.14 0 78.55 1 -95 -12 -5 4 45 5 28365057 224 26 9 20.0669 35 18.625 "1545055955" "suburban"
294.34 1545056249 2054.26 51.48251102 7.42674544 136.12 12.54 0 77.39 1 -100 -12 -1 6 43 16 28368386 213 28 6 10.4598 37 20.3594 "1545055955" "suburban"
300.54 1545056255 2135.6 51.48262345 7.42805401 137.89 14.43 0 85.33 1 -95 -10 1 7 44 16 28368386 213 29 1 9.62696 35 21.0156 "1545055955" "suburban"
313.4 1545056268 2321.71 51.48242426 7.43077635 139.16 13.84 0 97.77 1 -95 -9 -5 4 44 15 29563904 213 30 7 15.07 34 18.7344 "1545055955" "suburban"
342.21 1545056297 2563.57 51.48213796 7.43429784 146.57 5.23 0 97.73 1 -99 -12 -3 4 45 6 28367106 86 33 5 16.5221 40 20.875 "1545055955" "suburban"
350.95 1545056306 2627.84 51.48206342 7.43532078 149.36 9.46 0.95 99.54 1 -86 -7 8 9 48 6 28367106 86 34 3 19.5918 37 16.9531 "1545055955" "suburban"
360.08 1545056315 2715.91 51.48197155 7.43660684 150.65 9.86 0 95.89 1 -75 -7 14 12 62 4 28367105 85 35 0.5 10.2564 37 2.32813 "1545055955" "suburban"
370.61 1545056325 2821.19 51.48186882 7.43805793 150.55 8.46 0 99.18 1 -87 -8 10 7 50 4 28367105 85 36 2 17.2043 42 13.8125 "1545055955" "suburban"
380.08 1545056335 2924.37 51.481761 7.43966374 155.46 11.47 0 94.83 1 -90 -7 9 13 48 8 28368386 213 37 0.5 9.45626 36 17.375 "1545055955" "suburban"
390.89 1545056346 3053.8 51.48157871 7.44147585 157.98 11.55 -0.26 114.48 1 -97 -10 10 8 43 6 28367105 85 38 2 13.4228 35 20.375 "1545055955" "suburban"
416.73 1545056372 3378.52 51.47929614 7.44399538 160.54 14.7 0 151.39 1 -95 -9 7 6 44 7 28367105 85 40 10 11.4188 37 16.1563 "1545055955" "suburban"
430.68 1545056386 3539.35 51.47800982 7.44512362 163.01 3.57 0 151.62 1 -98 -9 10 9 40 7 28368386 213 41 8 5.86027 34 19.3281 "1545055955" "suburban"
435.21 1545056390 3543.62 51.47798087 7.44514883 163.1 0 0 152.47 1 -102 -10 -4 6 40 7 28368384 215 42 3 5.42986 499 20.8438 "1545055955" "suburban"
442.58 1545056397 3553.31 51.47786198 7.4452537 162.39 5.03 0 152.27 1 -104 -10 2 8 37 7 28368384 215 43 3 8.31601 39 19.7656 "1545055955" "suburban"
450.14 1545056405 3603.09 51.47743339 7.44562797 162.05 8.24 0 151.63 1 -99 -7 10 14 39 7 28368384 215 44 0.5 8.75274 43 20.7031 "1545055955" "suburban"
461.05 1545056416 3715.28 51.47653565 7.44640458 163 11.17 0 152.06 1 -93 -6 5 6 45 11 29568768 415 45 4 23.7918 37 19.3125 "1545055955" "suburban"
469.86 1545056425 3816.88 51.47570913 7.44710825 163.1 10.85 -0.5 151.91 1 -84 -5 19 12 55 11 29568768 415 46 0.1 4.02012 34 11.0469 "1545055955" "suburban"
485.1 1545056440 3923.9 51.47494931 7.44787925 163.78 4.4 0 143.06 1 -95 -7 10 15 43 7 28368384 215 47 9 13.4958 49 19.7813 "1545055955" "suburban"
491.84 1545056447 3941.42 51.47484751 7.44801202 163.7 0 0 142.51 1 -100 -8 19 12 38 7 28368384 215 48 3 11.3368 36 20.4219 "1545055955" "suburban"
503.77 1545056459 3941.42 51.47484751 7.44801202 163.78 0 0 142.51 1 -100 -9 5 12 39 7 28368384 215 49 6 11.7907 46 17.4219 "1545055955" "suburban"
513.59 1545056468 3941.42 51.47484751 7.44801202 163.76 0 0 142.51 1 -101 -9 11 11 38 7 28368384 215 50 6 12.3648 55 21.6172 "1545055955" "suburban"
521.67 1545056477 3941.42 51.47484751 7.44801202 163.79 0 0 142.51 1 -101 -8 8 11 39 7 28368384 215 51 3 12.1704 37 21.5469 "1545055955" "suburban"
542.82 1545056498 3941.42 51.47484751 7.44801202 164.12 0 0 142.51 1 -102 -9 7 6 38 7 28368384 215 53 5 12.8452 37 21.2656 "1545055955" "suburban"
551.51 1545056506 3973.49 51.47457277 7.44838566 168.15 7.12 0 140.89 1 -99 -9 9 7 42 7 28368384 215 54 3 13.1148 42 20.2656 "1545055955" "suburban"
560.58 1545056515 4053.45 51.47398262 7.44917802 169.4 10.13 0 138.5 1 -90 -7 12 9 48 7 28368384 215 55 2 17.5439 34 17.0781 "1545055955" "suburban"
580.6 1545056535 4291.71 51.47281842 7.45197259 165.56 13.42 0 112.38 1 -81 -5 23 13 55 7 29568768 415 57 3 26.1723 33 2.79688 "1545055955" "suburban"
590.63 1545056546 4437.63 51.47248125 7.45401834 162.19 15.59 0 104.38 1 -78 -5 25 12 57 7 29568768 415 58 3 25.0784 37 2.15625 "1545055955" "suburban"
601.57 1545056556 4596.02 51.47201861 7.45618371 162.15 13.61 0 112.77 1 -86 -5 12 7 50 7 29568768 415 59 7 29.7556 37 13.6563 "1545055955" "suburban"
610.66 1545056566 4720.57 51.47154354 7.45778383 160.84 13.94 0 118.63 1 -88 -6 19 11 48 7 29568768 415 60 3 25.1046 39 19.1406 "1545055955" "suburban"
619.84 1545056575 4803.79 51.47120942 7.45881588 157.79 7.15 0 116.49 1 -91 -7 16 8 47 7 29568768 415 61 0.1 4.57145 35 16.5156 "1545055955" "suburban"
632.64 1545056588 4920.91 51.47074373 7.46038779 157.37 10.58 0 111.4 1 -97 -11 6 9 45 7 29568768 415 62 7 19.5054 34 17.375 "1545055955" "suburban"
643.66 1545056599 5044.83 51.47028719 7.46200211 155.86 12.24 0 115.08 1 -99 -11 2 6 43 7 29568769 416 63 6 12.1427 47 17.7656 "1545055955" "suburban"
653.06 1545056608 5162.1 51.46980827 7.46365979 156.86 14.83 0 114.47 1 -102 -13 -4 6 41 13 26378498 495 64 7 16.7564 39 20.5625 "1545055955" "suburban"
663.46 1545056618 5327.63 51.46942436 7.46595131 155.3 16.05 0 99.34 1 -99 -8 24 10 41 13 26378498 495 65 9 19.2926 34 17.4063 "1545055955" "suburban"
670.31 1545056625 5438.56 51.46944126 7.46759568 153.9 15.54 0 86.81 1 -98 -8 9 8 40 13 29401601 354 66 0.5 6.24025 49 20.3125 "1545055955" "suburban"
680.11 1545056635 5578.62 51.46969666 7.46969121 157.86 13.72 0 79.57 1 -108 -11 -1 7 35 13 29401601 354 67 0.5 8.86918 34 20.4375 "1545055955" "suburban"
690 1545056645 5723.29 51.46984943 7.47192336 160.03 15.26 -0.5 89.62 1 -100 -10 5 6 41 19 31263232 281 68 0.5 11.5607 33 20.2188 "1545055955" "suburban"
714.8 1545056670 6090.85 51.46953655 7.47720086 174.43 10.43 0 83.73 1 -104 -14 -5 5 43 22 30492930 219 70 4 7.42459 481 21.0156 "1545055955" "suburban"
722.4 1545056677 6153.98 51.46969254 7.47835455 173.63 5.5 0 77.99 1 -93 -11 1 6 48 10 29913344 432 71 7 20.8877 37 18.75 "1545055955" "suburban"
730.11 1545056685 6175.13 51.46974572 7.47862501 173.78 0 0 77.25 1 -89 -7 1 6 49 7 26378497 496 72 0.5 9.66184 51 11.3281 "1545055955" "suburban"
740.87 1545056696 6175.13 51.46974572 7.47862501 173.01 0 0 79.58 1 -90 -7 8 8 48 7 26378497 496 73 3 21.3144 45 13.2813 "1545055955" "suburban"
750.22 1545056705 6245.24 51.46995595 7.47980005 172.52 9.32 0 73.16 1 -82 -5 21 11 53 7 26378497 496 74 1 15.3551 66 9.13281 "1545055955" "suburban"
762.73 1545056718 6374.97 51.47030184 7.48153215 172.6 6.34 0 100.77 1 -88 -8 10 11 51 7 26378497 496 75 10 26.6489 37 13.75 "1545055955" "suburban"
770.6 1545056725 6462.04 51.46958431 7.48198575 175.59 13 0 163.93 1 -92 -10 -3 9 50 7 26378497 496 76 1 8.45666 35 18.1563 "1545055955" "suburban"
782.38 1545056737 6611.77 51.46819768 7.48252988 179.3 11.45 0 164.77 1 -92 -10 -1 6 50 8 29913344 432 77 7 20.8644 37 17.9844 "1545055955" "suburban"
791.9 1545056747 6692.24 51.46744996 7.48273678 174.82 9.77 1.61 173.95 1 -91 -7 14 11 48 8 29913344 432 78 7 25.4199 41 17.125 "1545055955" "suburban"
800.58 1545056755 6804.09 51.46647913 7.48258721 173.07 13.98 0 193.15 1 -89 -6 12 10 49 8 29913344 432 79 3 26.3736 34 18.9688 "1545055955" "suburban"
810.15 1545056765 6944.49 51.46524389 7.48165874 168.13 14.96 0 204.39 1 -81 -6 17 12 57 8 29913344 432 80 0.5 8.52878 49 3.83594 "1545055955" "suburban"
821.67 1545056777 7124.02 51.46373553 7.4809269 177.7 15.33 0 196.55 1 -82 -8 6 6 57 2 29913346 433 81 7 28.8958 37 13.2969 "1545055955" "suburban"
830.05 1545056785 7246.55 51.46261047 7.48041868 178.84 12.84 0 195.91 1 -67 -5 18 15 63 2 29913346 433 82 0.5 10.2041 35 1.10938 "1545055955" "suburban"
840.92 1545056796 7307.53 51.46209004 7.48022222 179.61 4.41 0.22 180.62 1 -85 -6 20 13 53 2 29913346 433 83 4 26.1866 49 13.9766 "1545055955" "suburban"
850.08 1545056805 7378.18 51.46203999 7.48121752 179.04 10.97 0 90.11 1 -85 -6 13 15 52 2 29913346 433 84 0.5 9.43396 35 9.875 "1545055955" "suburban"
861.13 1545056816 7512.07 51.46201441 7.48317844 181.02 11.77 0 90.79 1 -79 -7 19 15 59 2 29913345 434 85 5 28.1294 41 9.23438 "1545055955" "suburban"
870.92 1545056826 7593.15 51.46172047 7.48431149 183.39 9.73 0.49 162.2 1 -83 -6 22 15 55 2 29913345 434 86 4 25.8481 32 6.35156 "1545055955" "suburban"
879.88 1545056835 7715.72 51.46057005 7.48457207 189.01 14.86 -0.22 178.5 1 -88 -6 13 9 49 2 29913345 434 87 0.1 3.90245 35 14.2969 "1545055955" "suburban"
890.93 1545056846 7878.86 51.45905042 7.48417173 195.86 13.51 -0.47 191.32 1 -98 -8 7 6 41 2 29913345 434 88 2 12.8 33 20.25 "1545055955" "suburban"
900.26 1545056855 8002.87 51.45794588 7.4837415 201.86 12.36 0 193.05 1 -97 -9 2 8 43 2 29913345 434 89 0.5 7.19424 43 20.5469 "1545055955" "suburban"
910.25 1545056865 8150.76 51.45657485 7.48334526 210.87 16.81 0 190.43 1 -92 -8 10 7 48 7 28371200 68 90 1 14.2857 44 17.9063 "1545055955" "suburban"
920.05 1545056875 8306.53 51.45514591 7.48333347 220.83 15.63 0 175.14 1 -91 -6 8 6 46 6 28371202 67 91 0.5 10.1781 37 17.9844 "1545055955" "suburban"
931.13 1545056886 8485.94 51.45368641 7.48446454 227.62 14.62 0 143.45 1 -97 -7 11 11 42 6 28371202 67 92 4 22.5989 44 19.4219 "1545055955" "suburban"
942.34 1545056897 8662.95 51.4525609 7.48639307 236.03 14.73 0 139.85 1 -84 -6 19 1 54 6 28371202 67 93 10 30.4762 38 11.7344 "1545055955" "suburban"
950.26 1545056905 8781.03 51.45167459 7.48731535 239.81 15.03 0 154.08 1 -91 -7 10 12 47 6 28371202 67 94 1 14.2349 59 17.9063 "1545055955" "suburban"
12.92 1545134381 134.38 51.49057768 7.4143207 159.56 13.76 0.16 77.36 1 -84 -6 8 10 53 7 26385408 95 0 8 27.3504 63 13.75 "1545134368" "suburban"
21.42 1545134390 249.36 51.49069716 7.41603883 156.71 13.17 -0.33 90.42 1 -80 -7 6 6 56 4 29391105 167 1 2 16.6493 51 5.46094 "1545134368" "suburban"
32.78 1545134401 317.14 51.49058403 7.41684939 156.78 0 0 104.44 1 -81 -7 22 15 58 4 29391105 167 2 7 24.4435 49 16.9375 "1545134368" "suburban"
41.56 1545134410 317.14 51.49058403 7.41684939 156.84 0 0 104.44 1 -79 -5 24 15 57 4 29391105 167 3 3 21.0342 47 1.64063 "1545134368" "suburban"
52.64 1545134421 345.12 51.4902599 7.41726048 158.19 11.66 2.74 163.77 1 -76 -5 28 12 59 4 29391105 167 4 8 29.2772 55 0 "1545134368" "suburban"
73.62 1545134442 644.36 51.48754684 7.41777276 151.03 14.77 -0.35 162.71 1 -94 -8 16 15 47 4 29391105 167 6 3 7.51644 47 19.2969 "1545134368" "suburban"
91.81 1545134460 881.7 51.48564593 7.41855418 142.42 11.31 0.02 171.99 1 -100 -9 13 15 40 9 28365056 222 8 2 11.8694 60 20.3906 "1545134368" "suburban"
100.73 1545134469 985.2 51.48476409 7.41898492 146.59 12.78 0.38 177.16 1 -96 -8 4 12 43 11 29391105 167 9 0.1 2.9091 67 20.25 "1545134368" "suburban"
115.22 1545134484 1187.35 51.48321795 7.41763425 145.09 14.21 0 211.03 1 -98 -9 21 8 42 8 28365056 222 10 6 10.1223 57 17.8438 "1545134368" "suburban"
123.63 1545134492 1307.86 51.48214942 7.4169013 144.66 14.14 0.22 199.3 1 -104 -11 3 5 38 8 28365056 222 11 7 17.6267 39 21.2656 "1545134368" "suburban"
132.86 1545134501 1382.37 51.48164868 7.41661425 150.52 0 0 201.48 1 -89 -12 11 15 54 8 28365056 222 12 9 30.6513 48 19.8906 "1545134368" "suburban"
142.06 1545134510 1382.37 51.48164868 7.41661425 150.7 0 0 201.48 1 -91 -10 9 12 51 8 28365056 222 13 4 20.2148 47 18.6406 "1545134368" "suburban"
153.61 1545134522 1382.37 51.48164868 7.41661425 150.9 0 0 201.48 1 -91 -11 7 8 53 8 28365056 222 14 8 20.5392 48 18.9063 "1545134368" "suburban"
162.28 1545134531 1384.55 51.48145972 7.41677088 154.85 3.26 3.01 105.52 1 -90 -11 1 5 53 5 28365057 224 15 6 26.2438 38 19.2188 "1545134368" "suburban"
172.72 1545134541 1502.54 51.48157736 7.41867526 153.25 16.3 1.29 85.12 1 -89 -11 5 9 52 5 28365057 224 16 8 28.3186 36 16.3125 "1545134368" "suburban"
181.71 1545134550 1659.9 51.48169627 7.42100413 146.96 17.7 0.28 83.45 1 -88 -10 7 8 52 5 28365057 224 17 3 18.5471 43 18.8281 "1545134368" "suburban"
192.63 1545134561 1856.65 51.48206849 7.42378229 135.72 17.54 -0.6 77.15 1 -100 -11 7 6 41 5 28365057 224 18 3 10.8597 35 19.9844 "1545134368" "suburban"
202.96 1545134571 2036.34 51.48241614 7.42627296 130.7 15.31 -1.67 76.4 1 -101 -10 1 5 41 16 28368386 213 19 3 9.39702 34 20.2734 "1545134368" "suburban"
213.04 1545134581 2161.21 51.48260976 7.42804826 138.08 11.3 0.52 85.77 1 -96 -9 3 5 43 16 28368386 213 20 4 12.2652 37 20.25 "1545134368" "suburban"
221.75 1545134590 2255.77 51.48252992 7.42955699 141.6 9.63 -0.77 96.4 1 -98 -11 1 5 43 16 28368386 213 21 1 6.03318 35 17.875 "1545134368" "suburban"
231.49 1545134600 2348.14 51.48241011 7.43092328 145.17 7.22 -0.92 97.86 1 -95 -8 1 10 41 7 28367106 86 22 4 29.9625 44 19.125 "1545134368" "suburban"
242.93 1545134611 2478.5 51.48224272 7.4328184 146.03 15.34 0.56 96.19 1 -95 -10 8 6 46 7 28367106 86 23 8 25.8065 35 16.3125 "1545134368" "suburban"
252.05 1545134620 2617.04 51.48209391 7.43478842 146.84 15.76 0.27 96.78 1 -98 -11 5 6 44 5 28367106 86 24 5 25.0784 42 17.375 "1545134368" "suburban"
262.22 1545134631 2751.41 51.48195895 7.43664576 148.22 5.73 0 97.32 1 -90 -9 3 6 49 4 28367105 85 25 6 26.5487 36 19.7813 "1545134368" "suburban"
270.78 1545134639 2808.69 51.48190374 7.43754254 150.31 8.4 -0.89 97.74 1 -91 -7 5 7 48 4 28367105 85 26 0.5 10.4167 38 17.625 "1545134368" "suburban"
282.6 1545134651 2902.57 51.48179562 7.4389937 151.33 8.61 0.19 96.61 1 -88 -6 11 15 49 4 28367105 85 27 6 22.2531 59 16.5625 "1545134368" "suburban"
304.06 1545134672 3027.77 51.48170439 7.44073249 152.67 3.13 0 95.59 1 -94 -7 13 11 44 8 28368386 213 29 7 15.3425 35 20.6875 "1545134368" "suburban"
314.12 1545134682 3036.91 51.4827033 7.4400665 152.85 0 0 97.1 1 -97 -9 7 6 43 8 28368386 213 30 9 19.7314 39 19.9688 "1545134368" "suburban"
325.21 1545134694 3064.14 51.48162066 7.44135362 155.18 7 0 115.19 1 -94 -7 11 8 44 8 28368386 213 31 8 13.4397 38 20.4063 "1545134368" "suburban"
