distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,payload,throughput,rtt,txPower,hour,ci_26378497,ci_26378498,ci_26378754,ci_26378755,ci_26379013,ci_26385408,ci_26385409,ci_26385410,ci_26796290,ci_26796291,ci_27029251,ci_27256324,ci_27256325,ci_27299332,ci_27770883,ci_27770885,ci_27770888,ci_27771139,ci_27771140,ci_27771904,ci_27771905,ci_27771906,ci_27771907,ci_27771908,ci_27771909,ci_28365056,ci_28365057,ci_28365058,ci_28367105,ci_28367106,ci_28368384,ci_28368386,ci_28371200,ci_28371201,ci_28371202,ci_29391104,ci_29391105,ci_29391106,ci_29398276,ci_29401601,ci_29563904,ci_29568768,ci_29568769,ci_29913344,ci_29913345,ci_29913346,ci_30422273,ci_30492930,ci_31263232,ci_31281409,ci_33519104,ci_33527552,ci_33527554,ci_33527559,ci_33527561,ci_33837570,region_highway,region_suburban,region_urban,weekday_Monday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
7260.69,51.46234941,7.48037852,177.67,0.0,0.0,190.2,-84,-6,13,14,2,9.0,29.2445,42,10.4688,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7274.24,51.46216196,7.48031906,178.75,0.0,0.0,190.27,-86,-6,20,12,2,9.0,35.122,43,15.25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7290.47,51.46205051,7.48046793,178.84,7.03,0.0,95.74,-86,-6,23,11,2,4.0,26.208000000000002,37,8.73438,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7521.83,51.46201917,7.48371046,173.79,12.58,0.0,92.1,-78,-6,25,14,2,4.0,21.0804,35,5.984380000000001,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7611.07,51.46150204,7.48445696,181.42,12.2,0.0,166.46,-85,-5,16,11,2,2.0,21.5054,44,11.3281,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7934.49,51.45858428,7.4840299,197.81,12.2,0.0,191.81,-103,-9,3,7,2,4.0,10.0031,35,21.2813,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8029.34,51.45778587,7.48377064,205.84,14.31,0.0,192.05,-97,-11,2,5,2,3.0,14.2942,49,19.6719,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8204.28,51.45624091,7.48331317,212.46,17.05,0.0,187.45,-97,-8,5,9,7,6.0,17.8971,48,16.625,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8352.2,51.45483786,7.48343319,215.96,16.07,0.0,170.06,-91,-6,16,12,6,4.0,23.4949,35,19.4844,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8517.51,51.45356369,7.48467774,225.3,16.35,0.0,139.53,-94,-7,13,7,6,6.0,30.5149,55,17.4688,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8683.02,51.45248441,7.48658473,232.56,15.34,-0.41,139.94,-83,-5,16,15,6,7.0,30.2213,33,10.7969,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8851.28,51.45124375,7.48768332,240.04,15.25,0.0,158.45,-88,-6,8,7,6,7.0,21.555,35,15.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
134.96,51.49061968,7.41447292,159.82,13.4,0.0,78.41,-88,-7,1,13,7,3.0,20.9059,47,19.6406,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
260.47,51.49070857,7.41625716,155.7,12.01,-0.14,92.71,-84,-6,18,14,4,2.0,16.2272,45,11.0781,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317.42,51.490594,7.41694542,154.03,0.0,0.0,103.5,-78,-5,40,15,4,3.0,20.8514,46,1.60938,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317.42,51.490594,7.41694542,153.96,0.0,0.0,103.5,-76,-6,31,14,4,10.0,28.746,47,2.03125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
317.42,51.490594,7.41694542,153.97,0.0,0.0,103.5,-79,-6,14,15,4,1.0,10.5402,67,10.0391,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
393.45,51.48986563,7.41745568,155.15,14.21,0.0,164.8,-83,-6,34,12,4,5.0,25.3004,39,11.5781,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
696.08,51.48721322,7.41807731,145.98,14.93,0.0,141.42,-98,-9,0,7,4,3.0,15.0849,55,20.2656,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
810.35,51.48630819,7.418708099999999,138.33,10.17,0.0,193.35,-99,-7,14,15,10,0.1,3.33335,45,20.2188,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
952.33,51.48508743,7.41892566,146.5,11.74,0.0,159.48,-95,-6,10,9,10,5.0,9.17642,50,17.0469,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1072.29,51.48399504,7.41852634,145.67,14.0,-0.04,208.49,-102,-10,3,7,8,8.0,16.7627,67,21.4531,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1266.44,51.48259782,7.41720239,144.58,13.34,0.0,202.81,-106,-9,5,7,8,10.0,10.3546,54,21.2656,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1335.07,51.48197941,7.41686252,147.62,7.23,0.0,199.43,-103,-11,3,9,8,7.0,13.2231,51,21.3906,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1360.42,51.48180215,7.41676514,147.76,0.0,0.0,202.49,-94,-9,13,15,8,2.0,12.3743,49,16.8125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1360.42,51.48180215,7.41676514,148.03,0.0,0.0,202.49,-90,-9,12,9,8,0.5,6.13497,45,15.8906,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1365.94,51.48168989,7.41669618,152.42,4.12,0.0,199.94,-94,-9,5,7,8,0.1,2.76818,46,18.2813,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1458.67,51.48153772,7.41782726,151.74,13.25,0.0,81.4,-90,-10,4,5,8,5.0,17.234,66,15.3281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1594.98,51.48162882,7.41973518,147.2,15.07,0.0,85.89,-88,-10,-1,8,8,3.0,14.5719,50,19.3438,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1743.74,51.4817991,7.42185764,138.65,15.25,0.0,78.53,-94,-11,-1,3,8,4.0,20.7254,46,19.6406,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1927.64,51.48220816,7.42457795,128.94,12.19,-0.16,77.9,-98,-7,4,6,16,9.0,14.9285,49,16.6719,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1996.23,51.48231656,7.42537914,127.87,11.23,0.0,77.5,-97,-7,7,6,16,1.0,9.58084,37,20.1094,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2114.2,51.48255723,7.42707669,134.83,10.98,0.0,79.62,-95,-9,-2,6,16,3.0,13.4303,39,20.0156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2293.9,51.48254433,7.42970719,137.71,14.32,0.0,95.25,-98,-10,3,5,16,9.0,12.6338,37,17.3125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2404.72,51.48237542,7.43126449,136.86,0.0,0.0,98.39,-94,-8,8,6,6,4.0,20.0627,37,17.75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2404.72,51.48237542,7.43126449,136.85,0.0,0.0,98.39,-91,-7,7,7,6,5.0,23.2288,43,17.9688,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2460.86,51.48229176,7.43220968,142.09,11.45,0.0,97.01,-85,-6,12,10,6,9.0,18.6335,39,12.25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2560.72,51.48218608,7.43374663,141.09,13.86,0.0,96.61,-90,-8,3,9,11,3.0,17.6211,43,19.8594,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2808.21,51.48192799,7.43728572,143.36,10.62,0.0,95.64,-94,-10,6,11,4,8.0,27.8382,40,13.9844,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2874.29,51.48185143,7.43823432,146.64,2.54,0.0,93.39,-85,-6,23,12,4,9.0,32.8767,39,15.375,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2895.19,51.48181671,7.43856594,147.76,4.49,0.0,98.61,-88,-6,20,10,4,6.0,22.8463,37,18.7813,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2962.81,51.48176916,7.43945282,147.88,10.97,0.0,94.33,-84,-6,15,12,8,2.0,18.8679,39,11.7969,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3077.47,51.48166196,7.44122337,149.75,12.35,0.0,99.97,-92,-7,7,10,8,0.1,4.444459999999999,38,18.1719,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3227.68,51.48083724,7.44282698,155.27,12.5,0.0,133.19,-86,-5,19,11,7,5.0,26.4725,52,13.0625,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3397.96,51.47946902,7.44382802,157.29,14.0,0.0,151.87,-96,-7,12,9,7,7.0,9.69529,39,17.7969,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3587.43,51.47795045,7.44515953,158.43,14.84,0.0,151.3,-97,-9,8,10,7,8.0,7.5391699999999995,40,17.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3629.05,51.47760389,7.44545833,158.55,14.96,0.0,151.42,-100,-8,-2,6,7,2.0,11.3717,37,20.7969,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3914.27,51.47535767,7.44741859,158.19,11.75,0.0,148.97,-85,-4,14,12,11,3.0,18.0451,38,10.8672,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4001.36,51.474760499999995,7.44808755,160.78,7.15,0.0,142.61,-100,-8,8,6,7,1.0,10.8254,39,21.6719,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4046.98,51.47444113,7.44851054,163.13,0.0,0.0,141.0,-100,-9,4,7,8,3.0,14.5015,42,18.6719,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4046.98,51.47444113,7.44851054,163.15,0.0,0.0,141.0,-99,-9,6,7,8,9.0,15.7722,38,17.4531,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4046.98,51.47444113,7.44851054,163.1,0.0,0.0,141.0,-99,-8,8,7,8,0.1,3.34729,33,19.4844,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4046.98,51.47444113,7.44851054,163.15,0.0,0.0,141.0,-99,-9,8,7,8,10.0,16.2569,43,19.8906,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4046.98,51.47444113,7.44851054,162.11,0.0,0.0,142.25,-99,-8,10,7,8,7.0,18.3246,37,19.8281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4255.39,51.47308354,7.4508992,161.88,14.48,0.0,122.86,-89,-6,16,11,7,5.0,29.0487,35,17.0625,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4391.62,51.47262729,7.45282005,162.17,13.45,0.0,106.43,-79,-5,26,13,7,4.0,27.7056,41,2.84375,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4536.17,51.47232513,7.45480935,160.97,14.2,0.68,107.82,-85,-6,35,15,7,9.0,34.4333,36,12.4219,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4659.75,51.47195451,7.45637807,158.52,14.66,0.0,113.16,-88,-6,29,10,7,2.0,21.5633,41,10.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4793.84,51.47139287,7.45814348,154.96,9.95,0.0,116.25,-91,-6,28,11,7,5.0,27.7008,36,9.96875,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4866.08,51.47113255,7.45904708,154.07,0.0,0.0,115.75,-92,-7,22,12,7,9.0,17.262,36,13.8125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4866.08,51.47113255,7.45904708,154.06,0.0,0.0,115.75,-84,-8,12,12,7,3.0,13.7065,53,14.5625,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4866.08,51.47113255,7.45904708,153.96,0.0,0.0,115.75,-84,-8,20,12,7,2.0,13.5823,35,4.875,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4866.08,51.47109613,7.459177099999999,153.69,0.0,0.0,114.49,-87,-8,16,12,7,8.0,22.9473,44,18.3281,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4931.32,51.47081437,7.46012119,153.53,8.6,0.0,113.06,-97,-12,-1,5,7,3.0,17.3913,37,21.0156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5028.66,51.47047573,7.4613887000000005,152.95,9.79,0.0,115.17,-94,-10,3,7,6,4.0,21.1221,36,20.3125,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5144.93,51.47005449,7.4628459000000005,153.03,13.1,0.0,115.62,-100,-10,-2,6,13,3.0,13.3038,53,20.9688,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5264.41,51.46961689,7.46459623,152.92,15.39,0.0,107.78,-101,-9,0,4,13,0.5,8.96861,47,19.9063,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5588.14,51.46964456,7.46925003,152.76,17.97,0.0,81.61,-105,-12,0,8,15,0.5,9.95025,36,19.9063,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5778.94,51.46983702,7.47209981,154.63,17.67,-0.68,90.91,-98,-9,4,6,20,2.0,14.3241,44,20.75,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5947.41,51.46964356,7.4743955,159.14,19.03,0.0,98.05,-100,-10,1,5,20,0.5,6.26959,39,20.7188,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6107.92,51.46954262,7.47673564,160.82,13.79,0.0,86.2,-101,-13,-6,6,25,0.5,7.27273,46,12.2344,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
